ID,District,pH,TN,P2O5,K2O,OM,Sand,Clay,Silt,Longitude,Latitude,Dataset,SN,Texture_class,B,Zn,Source,Year,Palika,Ward.Numbe,Nepal_cropmask1,lyrid,upper_depth,lower_depth
F481C011,Gorkha,6.9,0.21,30.06,428.8,4.16,70.72,5.64,23.64,84.8665,28.4848,Legacy_Data,7289,Sandy Loam,NA,NA,NLUP,2077,NA,NA,NA,F481C011_1,0,20
F481EB7C,Bhojpur,5.94,0.17,23.94,208.83,3.44,30.58,6,63.42,86.9611,27.1387,Legacy_Data,3908,Silt Loam,NA,NA,NLUP,2077,NA,NA,NA,F481EB7C_1,0,20
F484BC8F,Bara,7,0.1,31,72,2.06,27,62,11,85.0556,26.8638,Legacy_Data,3278,clay,0.52,0.02,NLUP,2074,NA,NA,NA,F484BC8F_1,0,20
F48903DF,Salyan,5.86,0.04,422.74,79.04,1.86,48.35,11.4,40.25,82.181,28.5864,Legacy_Data,25232,Loam,1.39,0.71,IWRMP,2074,NA,NA,NA,F48903DF_1,0,20
F48BED71,Rasuwa,5.12,0.2,60.98,127.2,4.09,83.7,11.4,4.9,85.2856,28.0133,Legacy_Data,22874,Loamy sand,NA,NA,NLUP,2077,NA,NA,NA,F48BED71_1,0,20
F48ED5D2,Makwanpur,4.95,0.19,92.17,252.17,4.89,20.55,20,59.45,85.3572,27.3352,Legacy_Data,15234,Silt Loam,NA,NA,NLUP,2077,NA,NA,NA,F48ED5D2_1,0,20
F49759E8,Jajarkot,6.0900002,0.24,32.131,303.6,4.86,47,17,35,82.2176,28.7472,Legacy_Data,8503,Loam,NA,NA,NLUP,2076,NA,NA,NA,F49759E8_1,0,20
F49B17DE,Baitadi,6.26,0.05,97.3,571.2,6.1,36,6,58,80.6927,29.4437,Legacy_Data,790,Silt Loam,NA,NA,NLUP,2076,NA,NA,NA,F49B17DE_1,0,20
F49B1B84,Sindhupalchowk,5.6,0.15,23.36,199.2,3.05,69.3,14.4,16.3,85.5043,27.9546,Legacy_Data,27440,Sandy Loam,NA,NA,NLUP,2077,NA,NA,NA,F49B1B84_1,0,20
F49C4694,Sindhuli,6.21,0.04,9.81,191.06,1.43,31.76,6,62.24,86.2327,27.0723,Legacy_Data,26882,SiL,NA,NA,NLUP,2077,NA,NA,NA,F49C4694_1,0,20
F49CF09B,Sunsari,7.1999998,0.09,28,175,1.78,NA,NA,NA,87.2466,26.6307,Legacy_Data,28592,silty clay loam,0.83,0.06,NLUP,2074,NA,NA,NA,F49CF09B_1,0,20
F49D259F,Dhadhing,5.76,0.28,29.7,94.8,5.55,11.3,41.5,47.2,84.7681,27.8835,Legacy_Data,5766,Silty clay,NA,NA,NLUP,2077,NA,NA,NA,F49D259F_1,0,20
F49DC586,Rautahat,8.5,0.04,36.95,54.03,0.9,25,20,55,85.2287,27.0544,Legacy_Data,23088,silt loam,0.23,0.33,NLUP,2076,NA,NA,NA,F49DC586_1,0,20
F4A539DE,Morang,5.8000002,0.09,12.05,107.2,1.95,15.5,12.7,71.8,87.4345,26.4916,Legacy_Data,16097,SiL,0.65,0.09,NLUP,2074,NA,NA,NA,F4A539DE_1,0,20
F4A6D349,Bara,6.4000001,0.12,27.729,75.21,1.84,19.27,25.27,55.46,85.1484,26.9706,Legacy_Data,2191,Silt Loam,7.11,1.31,NLUP,2074,NA,NA,NA,F4A6D349_1,0,20
F4A7CD3D,Kaski,5.7,0.2,69.34,62.56,4.12,48.2,12.55,39.25,84.1305,28.1444,Legacy_Data,12578,Loam,NA,NA,NLUP,2075,NA,NA,NA,F4A7CD3D_1,0,20
F4AE23F0,Rautahat,5.9000001,0.1,22.47,88.7,2.52,82,6.8,11.2,85.2146,26.8338,Legacy_Data,23396,Sandy Loam,0.32,0.53,NLUP,2076,NA,NA,NA,F4AE23F0_1,0,20
F4B1F478,Dhanusha,6.0999999,0.07,15.455,48.79,1.19,40.6,9.4,50,85.9468,26.8449,Legacy_Data,6283,L,0.11,0.23,NLUP,2074,NA,NA,NA,F4B1F478_1,0,20
F4B2499A,Sankhuwasabha,5.9000001,0.83,49.66,616.4,16.54,71.82,6.66,21.52,87.3648,27.626,Legacy_Data,26127,Sandy Loam,NA,NA,NLUP,2077,NA,NA,NA,F4B2499A_1,0,20
F4B4A47B,Parsa,5.5999999,0.08,12.04,26.88,1.23,23,36,41,84.7205,27.1742,Legacy_Data,21679,Clay Loam,2.04,0.11,NLUP,2074,NA,NA,NA,F4B4A47B_1,0,20
F4B4D780,Kailali,8.2299995,0.06,7.65,160.8,1.16,40.7,6.3,53,80.5951,28.8012,Legacy_Data,10664,SIL,0.77,1.98,NLUP,2074,NA,NA,NA,F4B4D780_1,0,20
F4B73D07,Dadeldhura,6.5599999,0.09,10.23,262.8,1.79,18,33,49,80.414,29.1249,Legacy_Data,4336,Silty Clay Loam,NA,NA,NLUP,2076,NA,NA,NA,F4B73D07_1,0,20
F4B992FD,Makwanpur,7.09,0.14,274.42,319.94,2.96,12.68,6,81.32,84.9821,27.4263,Legacy_Data,15447,Silt,NA,NA,NLUP,2077,NA,NA,NA,F4B992FD_1,0,20
F4BA0B62,Parsa,6.5999999,0.05,2.71,17.35,0.73,25.2,24.3,50.5,84.7398,27.0201,Legacy_Data,21503,SIL,1.72,0.09,NLUP,2074,NA,NA,NA,F4BA0B62_1,0,20
F4BB15E1,Kaski,5.6,0.16,46.46,49.64,2.35,41.9,8.4,49.7,84.1936,28.2093,Legacy_Data,12601,Loam,NA,NA,NLUP,2075,NA,NA,NA,F4BB15E1_1,0,20
F4BC94B7,Rautahat,6.6999998,0.09,15.15,32.09,1.52,54.6,9,37.1,85.321,26.7776,Legacy_Data,23272,SL,0.02,0.13,NLUP,2076,NA,NA,NA,F4BC94B7_1,0,20
F4BE893F,Salyan,5.98,0.14,550.67,321.02,6.09,55.6,20.65,23.75,82.216,28.499,Legacy_Data,25178,Sandy Clay Loam,1.18,0.65,IWRMP,2074,NA,NA,NA,F4BE893F_1,0,20
F4C45375,Dhadhing,6.22,0.2,21.56,87.6,4.02,10.1,41.8,48.1,84.9394,27.819,Legacy_Data,5721,Silty clay,NA,NA,NLUP,2077,NA,NA,NA,F4C45375_1,0,20
F4C536C3,Nawalparasi,6.4000001,0.77,64.1,198.9,4.91,45.84,16.16,38,83.8118,27.5155,Legacy_Data,19144,Loam,NA,NA,NLUP,2074,NA,NA,NA,F4C536C3_1,0,20
F4C7875C,Rupendehi,5.8000002,0.08,36.53,47.7,1.49,44.6,9.7,45.7,83.575,27.6388,Legacy_Data,25021,L,1.64,0.25,NLUP,2074,NA,NA,NA,F4C7875C_1,0,20
F4CAB62D,Sarlahi,7.4000001,0.11,6.1,241.2,2.26,13.2,8.8,78,85.5123,27.0732,Legacy_Data,26430,SiL,0.16,0.01,NLUP,2074,NA,NA,NA,F4CAB62D_1,0,20
F4CCDAF5,Bajhang,7.3000002,0.34,45.32,402,6.84,49,5,46,80.9687,29.4789,Legacy_Data,1428,Sandy Loam,NA,NA,NLUP,2076,NA,NA,NA,F4CCDAF5_1,0,20
F4D49E6D,Rautahat,7.8000002,0.12,36.95,114.95,2.38,18.4,34,47.6,85.246,27.0895,Legacy_Data,23171,silty clay,0.16,0.46,NLUP,2076,NA,NA,NA,F4D49E6D_1,0,20
F4D98861,Morang,5.4000001,0.11,6.11,147.4,2.27,21.3,13,65.7,87.4398,26.6251,Legacy_Data,16230,SiL,0.42,0.95,NLUP,2074,NA,NA,NA,F4D98861_1,0,20
F4DB0E54,Sindhuli,5.61,0.07,3.06,143.43,2.37,21.53,10,68.47,86.1076,27.0246,Legacy_Data,26875,SiL,NA,NA,NLUP,2077,NA,NA,NA,F4DB0E54_1,0,20
F4E0CAD7,Saptari,6,0.03,65,116,0.54,63,13,24,86.8813,26.6628,Legacy_Data,26371,sandy loam,1.1,0.7,NLUP,2074,NA,NA,NA,F4E0CAD7_1,0,20
F4E3ED37,Bara,6.1799998,0.07,71.091,65.11,1.3,47.63,9.12,43.25,85.0791,27.0023,Legacy_Data,2615,Loam,1.66,0.26,NLUP,2074,NA,NA,NA,F4E3ED37_1,0,20
F4E8D8C7,Makwanpur,7.98,0.05,95.01,436.07,0.86,88.74,4,7.26,84.7644,27.5385,Legacy_Data,15590,Sand,NA,NA,NLUP,2077,NA,NA,NA,F4E8D8C7_1,0,20
F4EA4851,Salyan,6.19,0.03,45.71,210.62,1.18,52.1,8.4,39.5,82.202,28.5924,Legacy_Data,25463,Loam,1.06,0.68,IWRMP,2074,NA,NA,NA,F4EA4851_1,0,20
F4EAAEE3,Morang,5.5,0.07,13.11,53.6,1.47,38.9,7.4,53.7,87.6608,26.4359,Legacy_Data,16515,SiL,1.44,0.02,NLUP,2074,NA,NA,NA,F4EAAEE3_1,0,20
F4ED124A,Doti,6.46,0.07,36.86,164.21,1.47,64,17,18,80.9532,29.2638,Legacy_Data,7044,Sandy Loam,NA,NA,NLUP,2076,NA,NA,NA,F4ED124A_1,0,20
F4EDBDFA,Makwanpur,5.44,0.18,248.34,466.37,6.35,12.82,14,73.18,85.0914,27.6639,Legacy_Data,15670,Silt Loam,NA,NA,NLUP,2077,NA,NA,NA,F4EDBDFA_1,0,20
F4EDF07C,Saptari,6.9000001,0.11,31,233,2.18,8,45,47,86.785,26.6027,Legacy_Data,26227,silty clay,1.13,2.66,NLUP,2074,NA,NA,NA,F4EDF07C_1,0,20
F4EE79D5,Salyan,7.6,0.01,114.34,67.23,0.56,50.1,8.65,41.25,82.2821,28.343,Legacy_Data,25422,Sandy Loam,1.5,0.49,IWRMP,2074,NA,NA,NA,F4EE79D5_1,0,20
F4EEE660,Siraha,6.9000001,0.15,65.93,112.8,1.77,53,20.9,26.1,86.3408,26.8424,Legacy_Data,27649,Sand Loam,0.18,0.09,NLUP,2074,NA,NA,NA,F4EEE660_1,0,20
F4F03F05,Dhadhing,6.88,0.1,33.44,63.6,2.03,9.7,41.1,49.2,84.9609,27.8693,Legacy_Data,5758,Silty clay,NA,NA,NLUP,2077,NA,NA,NA,F4F03F05_1,0,20
F4F20C0C,Gulmi,6.7,0.22,132,152.46,5.05,54.3,2.3,43.4,83.1965,28.2424,Legacy_Data,7888,SL,NA,NA,NLUP,2075,NA,NA,NA,F4F20C0C_1,0,20
F4F25581,Kailali,5,0.14,120,134,2.75,23,24,53,80.6522,28.8037,Legacy_Data,10661,Silty Loam,0.63,0.32,NLUP,2074,NA,NA,NA,F4F25581_1,0,20
F4F59D49,Kaski,5.5,0.14,14.11,38.81,1.69,52.3,9.3,38.4,84.2072,28.1264,Legacy_Data,12661,Sandy Loam,NA,NA,NLUP,2075,NA,NA,NA,F4F59D49_1,0,20
F4FBB857,Jajarkot,5.4200001,0.28,132.816,385.2,6.18,38,7,55,82.1724,28.7988,Legacy_Data,8675,Silt Loam,NA,NA,NLUP,2076,NA,NA,NA,F4FBB857_1,0,20
F4FC36E4,Gulmi,7.5,0.2,98,56.57,4.31,50.6,8,41.1,83.4668,28.0069,Legacy_Data,7942,L,NA,NA,NLUP,2075,NA,NA,NA,F4FC36E4_1,0,20
F4FECD27,Gulmi,6.8,0.11,287,136.08,2.13,68.3,5,26.8,83.5354,28.0622,Legacy_Data,7670,SL,NA,NA,NLUP,2075,NA,NA,NA,F4FECD27_1,0,20
F500E3CA,Gulmi,6.4,0.2,97,138.69,4.37,58.3,3,38.8,83.5334,28.0297,Legacy_Data,7944,SL,NA,NA,NLUP,2075,NA,NA,NA,F500E3CA_1,0,20
F5015466,Nawalparasi,4.71,0.12,15.679,157.49,2.54,54,20.3,25.7,84.2175,27.756,Legacy_Data,20150,SCL,NA,NA,NLUP,2074,NA,NA,NA,F5015466_1,0,20
F505CF3C,Rasuwa,5.88,0.15,38.66,159.6,2.9,70.1,17.3,12.6,85.2981,28.1747,Legacy_Data,22966,Sandy loam,NA,NA,NLUP,2077,NA,NA,NA,F505CF3C_1,0,20
F506D375,Morang,5.5999999,0.07,12.05,214.4,1.37,43,1.4,55.6,87.4861,26.5615,Legacy_Data,16476,SiL,0.13,0.16,NLUP,2074,NA,NA,NA,F506D375_1,0,20
F5076A4E,Makwanpur,6.41,0.08,330.85,892.9,2.89,90.07,8,1.93,84.9902,27.458,Legacy_Data,15437,Sand,NA,NA,NLUP,2077,NA,NA,NA,F5076A4E_1,0,20
F50DBF2A,Argakhachi,5.5,0.11,2.991,77.95,3.36,89,7,4,83.0346,27.8316,Legacy_Data,388,Sandy Loam,NA,NA,NLUP,2075,NA,NA,NA,F50DBF2A_1,0,20
F50F0AE9,Doti,6.96,0.01,59.23,115.25,0.29,83,16,2,81.0189,29.1898,Legacy_Data,7009,Sandy Loam,NA,NA,NLUP,2076,NA,NA,NA,F50F0AE9_1,0,20
F51421D6,Jhapa,6.0999999,0.1,2.1,241.2,2,29,23,48,87.9222,26.632,Legacy_Data,9193,Loam,0.7,0.75,NLUP,2074,NA,NA,NA,F51421D6_1,0,20
F5161CCE,Gorkha,4.81,0.25,10.06,227.8,4.98,50.54,19.88,29.58,84.6255,28.1757,Legacy_Data,7425,Loam,NA,NA,NLUP,2077,NA,NA,NA,F5161CCE_1,0,20
F516F3AC,Dhadhing,7.62,0.22,75.61,158.6,4.2,11.5,41.2,47.3,84.8447,27.9897,Legacy_Data,5856,Silty Clay,NA,NA,NLUP,2077,NA,NA,NA,F516F3AC_1,0,20
F51B52AA,Dhadhing,6.05,0.23,26.77,260.4,4.51,10.5,41.4,48.1,85.0427,28.1283,Legacy_Data,5978,Silty clay,NA,NA,NLUP,2077,NA,NA,NA,F51B52AA_1,0,20
F51D4E23,Dhadhing,5.52,0.2,11.31,156,4.01,10.5,40.3,49.2,84.9413,28.0353,Legacy_Data,5902,Silty clay,NA,NA,NLUP,2077,NA,NA,NA,F51D4E23_1,0,20
F52017C3,Salyan,7.5599999,0.17,33.06,549.4,3.47,44,8,48,81.888,28.2667,Legacy_Data,25729,L,NA,NA,NLUP,2074,NA,NA,NA,F52017C3_1,0,20
F52562AC,Pyuthan,5.72,0.05,180.6,189.6,1.4,30,18,52,82.8004,28.1295,Legacy_Data,22395,Silt Loam,NA,NA,NLUP,2076,NA,NA,NA,F52562AC_1,0,20
F527F60B,Siraha,7.6999998,0.06,8.39,91.69,0.77,52,10.3,37.7,86.2536,26.8073,Legacy_Data,27574,L,0.46,0.46,NLUP,2074,NA,NA,NA,F527F60B_1,0,20
F52CAA7B,Mahottari,6.3000002,0.12,83.58,88.32,2.43,57.2,11.1,31.7,85.8536,27.0341,Legacy_Data,14510,SL,2.51,0.21,NLUP,2074,NA,NA,NA,F52CAA7B_1,0,20
F52F3365,Panchthar,6.34,0.09,756.35,450.68,3.85,44.82,10,45.18,87.5564,26.9514,Legacy_Data,21103,Sandy Loam,NA,NA,NLUP,2077,NA,NA,NA,F52F3365_1,0,20
F530E409,Morang,6.6999998,0.08,6.44,158.4,1.32,37.8,30.8,31.4,87.5695,26.5945,Legacy_Data,16895,CLAY Loam,0.5,0.35,NLUP,2074,NA,NA,NA,F530E409_1,0,20
F5345300,Kailali,5.71,0.26,80.04,897.8,5.25,39.4,5.9,54.7,80.5553,28.7672,Legacy_Data,10617,SIL,0.16,0.43,NLUP,2074,NA,NA,NA,F5345300_1,0,20
F535187A,Nawalparasi,7.3600001,0.08,31.657,33.85,1.45,9.63,39.58,50.79,83.7237,27.5024,Legacy_Data,18779,CLAY,0.95,4.15,NLUP,2074,NA,NA,NA,F535187A_1,0,20
F5374F9F,Jhapa,5.8000002,0.12,51,161,2.48,12,44,44,87.7852,26.5468,Legacy_Data,9304,SiCL,0.11,1.52,NLUP,2074,NA,NA,NA,F5374F9F_1,0,20
F5399079,Lamjung,5.55,0.03,4.67,58.9,1.98,24.45,12,63.55,84.4904,28.0913,Legacy_Data,13703,Silt Loam,NA,NA,NLUP,2077,NA,NA,NA,F5399079_1,0,20
F53D2545,Jumla,5.96,0.31,46.48,1594.6,6.2,50,15,34,82.3209,29.2385,Legacy_Data,10362,L,NA,NA,NLUP,2076,NA,NA,NA,F53D2545_1,0,20
F5426D09,Gorkha,5.57,0.17,17.4,321.6,3.45,66.54,3.88,29.58,84.581,28.0749,Legacy_Data,7320,Sandy Loam,NA,NA,NLUP,2077,NA,NA,NA,F5426D09_1,0,20
F5456615,Mahottari,6,0.08,26.21,55.61,1.54,9.5,42,48.5,85.848,26.6214,Legacy_Data,14227,silty clay,0.26,0.48,NLUP,2074,NA,NA,NA,F5456615_1,0,20
F545BC8D,Nawalparasi,7.4000001,0.04,1.54,120.96,0.3,40.5,11.8,47.7,83.6441,27.5342,Legacy_Data,18794,Loam,0.4,0.17,NLUP,2074,NA,NA,NA,F545BC8D_1,0,20
F546A7F5,Rupendehi,6.4000001,0.06,6.44,36.36,0.85,37.5,12.2,50.3,83.3331,27.6973,Legacy_Data,24932,SIL,0.35,4.47,NLUP,2074,NA,NA,NA,F546A7F5_1,0,20
F546B06C,Morang,8,0.09,3.68,48,0.34,79,9.6,11.4,87.5305,26.4631,Legacy_Data,17054,SandY Loam B. SandY CL .Loam,0.62,0.13,NLUP,2074,NA,NA,NA,F546B06C_1,0,20
F5491BAC,Rolpa,6.9,0.19,72.17,169.05,1.5,46.85,38.9,14.25,82.8358,28.3733,Legacy_Data,23614,Sandy Clay Loam,1.5,1.35,IWRMP,2074,NA,NA,NA,F5491BAC_1,0,20
F54C4356,Doti,5.27,0.22,12.13,105.6,4.47,20,35,46,81.035,29.3542,Legacy_Data,7087,Silty Clay Loam,NA,NA,NLUP,2076,NA,NA,NA,F54C4356_1,0,20
F54FC6EB,Makwanpur,6.05,0.26,146.45,157.96,3.75,29.58,2,68.42,85.319,27.4139,Legacy_Data,15293,Silt Loam,NA,NA,NLUP,2077,NA,NA,NA,F54FC6EB_1,0,20
F54FF64F,Bhojpur,6.47,0.17,237.2,69.75,3.97,26.82,6,67.18,87.0052,27.1626,Legacy_Data,3915,Silt Loam,NA,NA,NLUP,2077,NA,NA,NA,F54FF64F_1,0,20
F5523D9D,Baglung-Parbat,5.5900002,0.05,132.3,670.7,0.68,12,12,76,83.5322,28.237,Legacy_Data,605,,NA,NA,NLUP,2076,NA,NA,NA,F5523D9D_1,0,20
F552C8F4,Sayngja,7.3899999,0.02,27,97,0.64,36,10,54,83.8331,27.9964,Legacy_Data,26647,Silt loam,NA,NA,NLUP,2075,NA,NA,NA,F552C8F4_1,0,20
F55710CD,Bara,7.6999998,0.07,14.44,80.4,1.34,70.4,13.6,16,85.1417,27.0152,Legacy_Data,3245,sandy loam,NA,NA,NLUP,2074,NA,NA,NA,F55710CD_1,0,20
F55B803C,Nawalparasi,6,0.03,5,24,0.6,NA,NA,NA,83.7905,27.5294,Legacy_Data,19769,Sandy Loam,NA,NA,NLUP,2074,NA,NA,NA,F55B803C_1,0,20
F55BFDE1,Mahottari,7.1999998,0.08,9.936,36.79,1.23,52,13.7,34.3,85.7695,26.8024,Legacy_Data,14476,Loam,0.33,0.2,NLUP,2074,NA,NA,NA,F55BFDE1_1,0,20
F55E2090,Bajhang,6.1399999,0.38,55.62,414,7.67,73,4,23,80.9727,29.5492,Legacy_Data,1371,Sandy Loam,NA,NA,NLUP,2076,NA,NA,NA,F55E2090_1,0,20
F560D541,Nawalparasi,5.6500001,0.1,21.595,64.81,NA,58.99,19.85,21.16,83.998,27.6056,Legacy_Data,20091,SL,NA,NA,NLUP,2074,NA,NA,NA,F560D541_1,0,20
F560FBDA,Jhapa,6.0999999,0.08,11.27,118.27,2.3,21,35,44,87.6665,26.48,Legacy_Data,9312,Clay Loam,0.5,1.56,NLUP,2074,NA,NA,NA,F560FBDA_1,0,20
F5617C33,Jumla,6.0599999,0.1,30.06,450.4,1.86,53,9,38,82.0062,29.2571,Legacy_Data,10199,Sandy Loam,NA,NA,NLUP,2076,NA,NA,NA,F5617C33_1,0,20
F565CE8E,Salyan,6.7,0.07,316.92,504,3.15,40.1,21.4,38.5,82.2679,28.4184,Legacy_Data,25299,Loam,1.4,0.69,IWRMP,2074,NA,NA,NA,F565CE8E_1,0,20
F565ECF8,Taplejung,5.02,0.06,21.11,176.4,2.67,75.35,6.65,18,87.5853,27.333,Legacy_Data,29501,Loamy Sand,1.51,2.01,IWRMP,2074,NA,NA,NA,F565ECF8_1,0,20
F5666814,Baitadi,7.36,0.03,310.8,786.2,6.42,32,10,58,80.5482,29.6425,Legacy_Data,919,Silt Loam,NA,NA,NLUP,2076,NA,NA,NA,F5666814_1,0,20
F5667FF6,Baglung-Parbat,6.0799999,0.03,98.2,77.3,0.58,13,4,83,83.3922,28.3461,Legacy_Data,696,,NA,NA,NLUP,2076,NA,NA,NA,F5667FF6_1,0,20
F567216F,Myagdi,6.1,0.23,281.031,161.28,4.69,NA,NA,NA,83.2916,28.5127,Legacy_Data,18126,clay loam,NA,NA,SMD,NA,NA,NA,NA,F567216F_1,0,20
F567A6A2,Rukum_west,6.6900001,0.13,23.6,230.4,2.58,69,23,8,82.4816,28.698,Legacy_Data,24821,Sandy Clay Loam,NA,NA,NLUP,2076,NA,NA,NA,F567A6A2_1,0,20
F5683D29,Sankhuwasabha,5.1999998,0.19,37.73,401,4.27,74.54,13.64,11.82,87.2062,27.4268,Legacy_Data,26024,Sandy Loam,NA,NA,NLUP,2077,NA,NA,NA,F5683D29_1,0,20
F56B3DF5,Bajura,8.21,0.04,8.24,268,0.85,82,5,13,81.7329,29.3717,Legacy_Data,1441,LOAMY SAND,NA,NA,NLUP,2076,NA,NA,NA,F56B3DF5_1,0,20
F56B9B87,Myagdi,6.3,0.24,683.991,1290.24,4.82,NA,NA,NA,83.5332,28.3655,Legacy_Data,18050,silty loam,NA,NA,SMD,NA,NA,NA,NA,F56B9B87_1,0,20
F56D2F16,Lamjung,6.47,0.24,131.52,94.08,3.76,43.3,6,50.7,84.4671,28.2092,Legacy_Data,13753,Silt Loam,NA,NA,NLUP,2077,NA,NA,NA,F56D2F16_1,0,20
F5709458,Kapilvastu,7.8000002,0.19,39.16,321.6,3.78,2.1,27.5,70.4,82.862,27.5028,Legacy_Data,11609,SiCL,NA,NA,NLUP,2074,NA,NA,NA,F5709458_1,0,20
F5713666,Dhadhing,5.06,0.23,31.9,66,4.52,12,40.8,47.2,84.6464,27.7897,Legacy_Data,5668,Silty clay,NA,NA,NLUP,2077,NA,NA,NA,F5713666_1,0,20
F5717C90,Surkhet,7.4000001,0.21,35,120,4.1,47.4,8.3,44.3,81.6759,28.663,Legacy_Data,28812,Sandy Loam,NA,NA,NLUP,2075,NA,NA,NA,F5717C90_1,0,20
F5726094,Terathum,5.2,0.06,31.26,227.43,2.6,68,16,16,87.4752,27.0173,Legacy_Data,29827,Sandy Loam,0.85,0.87,IWRMP,2074,NA,NA,NA,F5726094_1,0,20
F5728051,Kapilvastu,NA,0.08,16.11,160.8,1.55,13.6,14,72.4,82.8668,27.5459,Legacy_Data,11582,SiL,NA,NA,NLUP,2074,NA,NA,NA,F5728051_1,0,20
F57B87D8,Sindhupalchowk,5.41,0.23,28.03,199.2,4.76,65.2,25.3,9.5,85.6526,27.9558,Legacy_Data,27442,Sandy Loam,NA,NA,NLUP,2077,NA,NA,NA,F57B87D8_1,0,20
F57F871E,Dhadhing,5.77,0.1,44.57,66,1.93,9.6,41.1,49.3,84.9799,27.7952,Legacy_Data,5679,Silty clay,NA,NA,NLUP,2077,NA,NA,NA,F57F871E_1,0,20
F585312A,Myagdi,7,0.21,100.691,215.04,4.15,NA,NA,NA,83.6649,28.5356,Legacy_Data,18225,loam,NA,NA,SMD,NA,NA,NA,NA,F585312A_1,0,20
F5896147,Lamjung,5.95,0.19,101.97,200.8,3.36,42.07,4,53.93,84.3723,28.2628,Legacy_Data,13777,Silt Loam,NA,NA,NLUP,2077,NA,NA,NA,F5896147_1,0,20
F58AA88E,Sankhuwasabha,5.6999998,0.38,16.1,227.8,7.56,77.88,4.36,17.76,87.3217,27.4565,Legacy_Data,26040,Loamy Sand,NA,NA,NLUP,2077,NA,NA,NA,F58AA88E_1,0,20
F58C1751,Jhapa,5.1500001,0.11,30.12,335,2.24,32,18,50,87.8328,26.5183,Legacy_Data,9141,SiL,0.48,0.31,NLUP,2074,NA,NA,NA,F58C1751_1,0,20
F58FEA2C,Sindhupalchowk,5.54,0.2,16.52,214.8,3.97,9.7,40.8,49.5,85.7318,27.8193,Legacy_Data,27253,Silty Clay,NA,NA,NLUP,2077,NA,NA,NA,F58FEA2C_1,0,20
F5917B3D,Gorkha,5.5,2.03,8.485,34.75,2.92,30.6,7,62.4,84.6366,27.9414,Legacy_Data,7348,Silt Loam,NA,NA,NLUP,2077,NA,NA,NA,F5917B3D_1,0,20
F592130F,Makwanpur,4.23,0.05,164.2,689.3,2.74,81.49,6,12.51,84.8884,27.6401,Legacy_Data,15492,Loamy Sand,NA,NA,NLUP,2077,NA,NA,NA,F592130F_1,0,20
F5925BE8,Nawalparasi,6.3400002,0.15,33.529,57.16,2.08,17.63,55.58,26.79,83.7136,27.4809,Legacy_Data,18893,Silt Loam,2.94,3.65,NLUP,2074,NA,NA,NA,F5925BE8_1,0,20
F5972DFF,Tanahu,5.8,0.13,86.37,123.48,2.61,51.5,6,32.5,84.3551,27.8565,Legacy_Data,29161,SL,NA,NA,NLUP,2075,NA,NA,NA,F5972DFF_1,0,20
F599DE95,Kailali,8.1999998,0.07,38,301,1.37,NA,NA,NA,80.8231,28.5357,Legacy_Data,11189,silty clay,0.2,0.38,NLUP,2074,NA,NA,NA,F599DE95_1,0,20
F599F514,Bara,7,0.13,25.55,276,2.6,40.2,7.2,52.6,85.0219,27.1304,Legacy_Data,2272,SiL,3.17,0.48,NLUP,2074,NA,NA,NA,F599F514_1,0,20
F59B7174,Rolpa,7.48,0.03,353.7,545,1.03,52,14,34,82.6313,28.3031,Legacy_Data,23983,Loam,NA,NA,NLUP,2076,NA,NA,NA,F59B7174_1,0,20
F59D7548,Morang,6.1999998,0.06,29.28,255.2,1.11,33,26.3,41,87.5656,26.7632,Legacy_Data,16768,Loam,0.29,0.28,NLUP,2074,NA,NA,NA,F59D7548_1,0,20
F59DF8CA,Bardiya,7.5,0.09,103.93,92.65,1.67,37.8,14.5,47.7,81.5116,28.2627,Legacy_Data,3369,CL,0.02,2,NLUP,2074,NA,NA,NA,F59DF8CA_1,0,20
F59F66F1,Argakhachi,5.0999999,0.11,10.513,379.01,4.36,83,6.98,10.02,83.1064,27.883,Legacy_Data,340,Sandy Loam,NA,NA,NLUP,2075,NA,NA,NA,F59F66F1_1,0,20
F5A14D3A,Parsa,5.5999999,0.12,54.81,61.82,2.04,25,4,72,84.7849,27.2146,Legacy_Data,21377,Silty Clay,1.37,0.07,NLUP,2074,NA,NA,NA,F5A14D3A_1,0,20
F5A2A47E,Rukum_west,6.5300002,0.08,30.18,380.4,1.62,41,36,23,82.2612,28.6425,Legacy_Data,24748,Clay Loam,NA,NA,NLUP,2076,NA,NA,NA,F5A2A47E_1,0,20
F5A2D53E,Nawalparasi,5.1999998,0.15,8,192,3.1,NA,NA,NA,84.0477,27.5675,Legacy_Data,19683,Silty clay loam,NA,NA,NLUP,2074,NA,NA,NA,F5A2D53E_1,0,20
F5A44218,Dhadhing,5.8,0.13,24.36,220.8,2.62,19.7,17.1,63.2,84.8959,28.0493,Legacy_Data,5915,Silty loam,NA,NA,NLUP,2077,NA,NA,NA,F5A44218_1,0,20
F5A4E1BA,Dhankuta,6.73,0.09,10.33,227.8,1.72,69,10,21,87.3503,27.0029,Legacy_Data,6214,Sandy Clay Loam,NA,NA,NLUP,2074,NA,NA,NA,F5A4E1BA_1,0,20
F5A716A3,Dhadhing,5.64,0.1,49.34,231.6,1.93,11,40.6,48.4,84.7804,27.7334,Legacy_Data,5541,Silty clay,NA,NA,NLUP,2077,NA,NA,NA,F5A716A3_1,0,20
